,time,Pitch_increment,w,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
17202,172.01999999998853,0,0.06128039071298587,90.0,1.5707963267948966,18.0,0.783582732490899,1.5707963267948966,18.0,1.5707963267948966,-0.6140018986579039
17203,172.02999999998852,0,0.061344028917735605,90.0,1.5707963267948966,18.0,0.7835760683136814,1.5707963267948966,18.0,1.5707963267948966,-0.6139914548339271
17204,172.0399999999885,0,0.06140305954976116,90.0,1.5707963267948966,18.0,0.7835698866403512,1.5707963267948966,18.0,1.5707963267948966,-0.6139817672495729
17205,172.0499999999885,0,0.061457738689279964,90.0,1.5707963267948966,18.0,0.7835641606542506,1.5707963267948966,18.0,1.5707963267948966,-0.6139727938618003
17206,172.0599999999885,0,0.06150830456686926,90.0,1.5707963267948966,18.0,0.7835588654079321,1.5707963267948966,18.0,1.5707963267948966,-0.6139644955593658
17207,172.06999999998848,0,0.06155496996574028,90.0,1.5707963267948966,18.0,0.7835539786187897,1.5707963267948966,18.0,1.5707963267948966,-0.6139568374093348
17208,172.07999999998847,0,0.06159791787195616,90.0,1.5707963267948966,18.0,0.7835494811245679,1.5707963267948966,18.0,1.5707963267948966,-0.6139497893705796
17209,172.08999999998846,0,0.06163729764344078,90.0,1.5707963267948966,18.0,0.7835453572845413,1.5707963267948966,18.0,1.5707963267948966,-0.6139433269221596
17210,172.09999999998846,0,0.06167322149519668,90.0,1.5707963267948966,18.0,0.7835415953475825,1.5707963267948966,18.0,1.5707963267948966,-0.6139374316398347
17211,172.10999999998845,0,0.061705761993992796,90.0,1.5707963267948966,18.0,0.7835381877145171,1.5707963267948966,18.0,1.5707963267948966,-0.6139320916069498
17212,172.11999999998844,0,0.06173495059338851,90.0,1.5707963267948966,18.0,0.783535131091536,1.5707963267948966,18.0,1.5707963267948966,-0.6139273016546306
17213,172.12999999998843,0,0.0617607773643177,90.0,1.5707963267948966,18.0,0.7835324265184088,1.5707963267948966,18.0,1.5707963267948966,-0.6139230634058257
17214,172.13999999998842,0,0.06178319180142017,90.0,1.5707963267948966,18.0,0.7835300792840444,1.5707963267948966,18.0,1.5707963267948966,-0.6139193851428609
17215,172.1499999999884,0,0.06180210334626519,90.0,1.5707963267948966,18.0,0.7835280988716993,1.5707963267948966,18.0,1.5707963267948966,-0.6139162817214994
17216,172.1599999999884,0,0.06181738782086607,90.0,1.5707963267948966,18.0,0.7835264982852619,1.5707963267948966,18.0,1.5707963267948966,-0.6139137735151645
17217,172.1699999999884,0,0.061828885104998815,90.0,1.5707963267948966,18.0,0.783525294292483,1.5707963267948966,18.0,1.5707963267948966,-0.6139118867961221
